node	base_color	fine_block	vote_frac	n_votes	on_ref
973	O	orange_b	1.000	1386	1
974	O	orange_b	1.000	1	0
975	O	orange_b	1.000	1387	1
976	O	orange_b	1.000	1381	1
977	O	orange_b	1.000	6	0
978	O	orange_b	1.000	1387	1
979	O	orange_b	1.000	1386	1
980	O	orange_b	1.000	1	0
981	O	orange_b	1.000	1387	1
982	O	orange_b	1.000	1383	1
983	O	orange_b	1.000	4	0
984	O	orange_b	1.000	1387	1
985	O	orange_b	1.000	1386	1
986	O	orange_b	1.000	1	0
987	O	orange_b	1.000	1387	1
988	O	orange_b	1.000	1386	1
989	O	orange_b	1.000	1	0
990	O	orange_b	1.000	1387	1
991	O	orange_b	1.000	100	1
992	O	orange_b	1.000	1287	1
993	O	orange_b	1.000	1387	1
994	O	orange_b	1.000	1273	1
995	O	orange_b	1.000	114	1
996	O	orange_b	1.000	1387	1
997	O	orange_b	1.000	648	0
998	O	orange_b	1.000	739	1
999	O	orange_b	1.000	1387	1
1000	O	orange_b	1.000	1374	1
1001	O	orange_b	1.000	13	0
1002	O	orange_b	1.000	1376	1
1003	O	orange_b	1.000	11	0
1004	O	orange_b	1.000	1387	1
1005	O	orange_b	1.000	340	1
1006	O	orange_b	1.000	1047	1
1007	O	orange_b	1.000	1387	1
1008	O	orange_b	1.000	1312	1
1009	O	orange_b	1.000	73	1
1010	O	orange_b	1.000	2	0
1011	O	orange_b	1.000	1387	1
1012	O	orange_b	1.000	1385	1
1013	O	orange_b	1.000	2	0
1014	O	orange_b	1.000	1387	1
1015	O	orange_b	1.000	1386	1
1016	O	orange_b	1.000	1	0
1017	O	orange_b	1.000	1387	1
1018	O	orange_b	1.000	1223	1
1019	O	orange_b	1.000	164	1
1020	O	orange_b	1.000	1387	1
1021	O	orange_b	1.000	1223	1
1022	O	orange_b	1.000	164	1
1023	O	orange_b	1.000	1387	1
1024	O	orange_b	1.000	969	1
1025	O	orange_b	1.000	418	1
1026	O	orange_b	1.000	1387	1
1027	O	orange_b	1.000	776	0
1028	O	orange_b	1.000	611	1
1029	O	orange_b	1.000	1387	1
1030	O	orange_b	1.000	97	1
1031	O	orange_b	1.000	1290	1
1032	O	orange_b	1.000	1182	1
1033	O	orange_b	1.000	205	1
1034	O	orange_b	1.000	1387	1
1035	O	orange_b	1.000	1379	1
1036	O	orange_b	1.000	8	0
1037	O	orange_b	1.000	1387	1
1038	O	orange_b	1.000	1385	1
1039	O	orange_b	1.000	2	0
1040	O	orange_b	1.000	1387	1
1041	O	orange_b	1.000	1223	1
1042	O	orange_b	1.000	164	1
1043	O	orange_b	1.000	1387	1
1044	O	orange_b	1.000	1385	1
1045	O	orange_b	1.000	6	0
1046	O	orange_b	1.000	1	0
1047	O	orange_b	1.000	1	0
1048	O	orange_b	1.000	1381	1
1049	O	orange_b	1.000	1387	1
1050	O	orange_b	1.000	931	1
1051	O	orange_b	1.000	456	1
1052	O	orange_b	1.000	1387	1
1053	O	orange_b	1.000	15	0
1054	O	orange_b	1.000	1372	1
1055	O	orange_b	1.000	1025	1
1056	O	orange_b	1.000	355	0
1057	O	orange_b	1.000	7	0
1058	O	orange_b	1.000	1387	1
1059	O	orange_b	1.000	1365	1
1060	O	orange_b	1.000	22	0
1061	O	orange_b	1.000	1387	1
1062	O	orange_b	1.000	1372	1
1063	O	orange_b	1.000	15	0
1064	O	orange_b	1.000	1387	1
1065	O	orange_b	1.000	1368	1
1066	O	orange_b	1.000	19	0
1067	O	orange_b	1.000	1387	1
1068	O	orange_b	1.000	1217	1
1069	O	orange_b	1.000	170	1
1070	O	orange_b	1.000	1387	1
1071	O	orange_b	1.000	1386	1
1072	O	orange_b	1.000	1	0
1073	O	orange_b	1.000	1387	1
1074	O	orange_b	1.000	1385	1
1075	O	orange_b	1.000	2	0
1076	O	orange_b	1.000	1387	1
1077	O	orange_b	1.000	54	0
1078	O	orange_b	1.000	1333	1
1079	O	orange_b	1.000	1058	0
1080	O	orange_b	1.000	329	1
1081	O	orange_b	1.000	1387	1
1082	O	orange_b	1.000	1151	0
1083	O	orange_b	1.000	236	1
1084	O	orange_b	1.000	1387	1
1085	O	orange_b	1.000	54	0
1086	O	orange_b	1.000	1326	1
1087	O	orange_b	1.000	7	0
1088	O	orange_b	1.000	1386	1
1089	O	orange_b	1.000	1	0
1090	O	orange_b	1.000	1387	1
1091	O	orange_b	1.000	111	0
1092	O	orange_b	1.000	1276	1
1093	O	orange_b	1.000	1315	1
1094	O	orange_b	1.000	72	1
1095	O	orange_b	1.000	1387	1
1096	O	orange_b	1.000	1386	1
1097	O	orange_b	1.000	1	0
1098	O	orange_b	1.000	1387	1
1099	O	orange_b	1.000	1385	1
1100	O	orange_b	1.000	2	0
1101	O	orange_b	1.000	1387	1
1102	O	orange_b	1.000	101	1
1103	O	orange_b	1.000	1286	1
1104	O	orange_b	1.000	1387	1
1105	O	orange_b	1.000	1091	1
1106	O	orange_b	1.000	296	0
1107	O	orange_b	1.000	1387	1
1108	O	orange_b	1.000	1380	1
1109	O	orange_b	1.000	7	0
1110	O	orange_b	1.000	1387	1
1111	O	orange_b	1.000	1386	1
1112	O	orange_b	1.000	1	0
1113	O	orange_b	1.000	1387	1
1114	O	orange_b	1.000	860	0
1115	O	orange_b	1.000	527	1
1116	O	orange_b	1.000	1387	1
1117	O	orange_b	1.000	1385	1
1118	O	orange_b	1.000	2	0
1119	O	orange_b	1.000	1387	1
1120	O	orange_b	1.000	825	0
1121	O	orange_b	1.000	562	1
1122	O	orange_b	1.000	1387	1
1123	O	orange_b	1.000	1385	1
1124	O	orange_b	1.000	2	0
1125	O	orange_b	1.000	1387	1
1126	O	orange_b	1.000	714	0
1127	O	orange_b	1.000	673	1
1128	O	orange_b	1.000	1387	1
1129	O	orange_b	1.000	714	0
1130	O	orange_b	1.000	673	1
1131	O	orange_b	1.000	1387	1
1132	O	orange_b	1.000	1381	1
1133	O	orange_b	1.000	6	0
1134	O	orange_b	1.000	1387	1
1135	O	orange_b	1.000	695	0
1136	O	orange_b	1.000	692	1
1137	O	orange_b	1.000	1387	1
1138	O	orange_b	1.000	708	0
1139	O	orange_b	1.000	679	1
1140	O	orange_b	1.000	1387	1
1141	O	orange_b	1.000	823	0
1142	O	orange_b	1.000	564	1
1143	O	orange_b	1.000	1387	1
1144	O	orange_b	1.000	120	0
1145	O	orange_b	1.000	1267	1
1146	O	orange_b	1.000	1373	1
1147	O	orange_b	1.000	14	0
1148	O	orange_b	1.000	1387	1
1149	O	orange_b	1.000	1386	1
1150	O	orange_b	1.000	1	0
1151	O	orange_b	1.000	1387	1
1152	O	orange_b	1.000	1386	1
1153	O	orange_b	1.000	1	0
1154	O	orange_b	1.000	1387	1
1155	O	orange_b	1.000	1386	1
1156	O	orange_b	1.000	1	0
1157	O	orange_b	1.000	1387	1
1158	O	orange_b	1.000	100	1
1159	O	orange_b	1.000	1287	1
1160	O	orange_b	1.000	1387	1
1161	O	orange_b	1.000	1133	0
1162	O	orange_b	1.000	254	1
1163	O	orange_b	1.000	1387	1
1164	O	orange_b	1.000	1384	1
1165	O	orange_b	1.000	3	0
1166	O	orange_b	1.000	1387	1
1167	O	orange_b	1.000	1385	1
1168	O	orange_b	1.000	2	0
1169	O	orange_b	1.000	1387	1
1170	O	orange_b	1.000	1384	1
1171	O	orange_b	1.000	3	0
1172	O	orange_b	1.000	1387	1
1173	O	orange_b	1.000	1	0
1174	O	orange_b	1.000	1387	1
1175	O	orange_b	1.000	886	0
1176	O	orange_b	1.000	1239	1
1177	O	orange_b	1.000	1387	1
1178	O	orange_b	1.000	886	0
1179	O	orange_b	1.000	501	1
1180	O	orange_b	1.000	1387	1
1181	O	orange_b	1.000	1361	1
1182	O	orange_b	1.000	26	0
1183	O	orange_b	1.000	1387	1
1184	O	orange_b	1.000	738	0
1185	O	orange_b	1.000	648	1
1186	O	orange_b	1.000	1	0
1187	O	orange_b	1.000	1387	1
1188	O	orange_b	1.000	743	0
1189	O	orange_b	1.000	644	1
1190	O	orange_b	1.000	1387	1
1191	O	orange_b	1.000	1025	0
1192	O	orange_b	1.000	362	1
1193	O	orange_b	1.000	1387	1
1194	O	orange_b	1.000	1386	1
1195	O	orange_b	1.000	1	0
1196	O	orange_b	1.000	1387	1
1197	O	orange_b	1.000	1386	1
1198	O	orange_b	1.000	1	0
1199	O	orange_b	1.000	1387	1
1200	O	orange_b	1.000	1386	1
1201	O	orange_b	1.000	1	0
1202	O	orange_b	1.000	1387	1
1203	O	orange_b	1.000	1376	1
1204	O	orange_b	1.000	11	0
1205	O	orange_b	1.000	1387	1
1206	O	orange_b	1.000	1386	1
1207	O	orange_b	1.000	1	0
1208	O	orange_b	1.000	1387	1
1209	O	orange_b	1.000	1386	1
1210	O	orange_b	1.000	1	0
1211	O	orange_b	1.000	1387	1
1212	O	orange_b	1.000	1382	1
1213	O	orange_b	1.000	5	0
1214	O	orange_b	1.000	1387	1
1215	O	orange_b	1.000	1378	1
1216	O	orange_b	1.000	8	0
1217	O	orange_b	1.000	1	0
1218	O	orange_b	1.000	1387	1
1219	O	orange_b	1.000	1373	1
1220	O	orange_b	1.000	14	0
1221	O	orange_b	1.000	1387	1
1222	O	orange_b	1.000	933	1
1223	O	orange_b	1.000	454	0
1224	O	orange_b	1.000	1387	1
1225	O	orange_b	1.000	1384	1
1226	O	orange_b	1.000	3	1
1227	O	orange_b	1.000	1387	1
1228	O	orange_b	1.000	1384	1
1229	O	orange_b	1.000	3	0
1230	O	orange_b	1.000	1387	1
1231	O	orange_b	1.000	1386	1
1232	O	orange_b	1.000	1387	1
1233	O	orange_b	1.000	67	1
1234	O	orange_b	1.000	1320	1
1235	O	orange_b	1.000	1387	1
1236	O	orange_b	1.000	1386	1
1237	O	orange_b	1.000	1	0
1238	O	orange_b	1.000	1387	1
1239	O	orange_b	1.000	1380	1
1240	O	orange_b	1.000	7	0
1241	O	orange_b	1.000	1387	1
1242	O	orange_b	1.000	1386	1
1243	O	orange_b	1.000	383	1
1244	O	orange_b	1.000	1	0
1245	O	orange_b	1.000	1004	1
1246	O	orange_b	1.000	1387	1
1247	O	orange_b	1.000	1386	1
1248	O	orange_b	1.000	1	0
1249	O	orange_b	1.000	1387	1
1250	O	orange_b	1.000	1386	1
1251	O	orange_b	1.000	1	0
1252	O	orange_b	1.000	1387	1
1253	O	orange_b	1.000	1	0
1254	O	orange_b	1.000	1387	1
1255	O	orange_b	1.000	18	0
1256	O	orange_b	1.000	1369	1
1257	O	orange_b	1.000	1387	1
1258	O	orange_b	1.000	1158	1
1259	O	orange_b	1.000	229	0
1260	O	orange_b	1.000	1387	1
1261	O	orange_b	1.000	54	1
1262	O	orange_b	1.000	1333	1
1263	O	orange_b	1.000	1387	1
1264	O	orange_b	1.000	1386	1
1265	O	orange_b	1.000	1	0
1266	O	orange_b	1.000	1387	1
1267	O	orange_b	1.000	1381	1
1268	O	orange_b	1.000	6	0
1269	O	orange_b	1.000	1387	1
1270	O	orange_b	1.000	1386	1
1271	O	orange_b	1.000	1	0
1272	O	orange_b	1.000	1387	1
1273	O	orange_b	1.000	1379	1
1274	O	orange_b	1.000	8	0
1275	O	orange_b	1.000	1387	1
1276	O	orange_b	1.000	1385	1
1277	O	orange_b	1.000	2	0
1278	O	orange_b	1.000	1387	1
1279	O	orange_b	1.000	1380	1
1280	O	orange_b	1.000	7	0
1281	O	orange_b	1.000	1375	1
1282	O	orange_b	1.000	6	0
1283	O	orange_b	1.000	8	0
1284	O	orange_b	1.000	6	0
1285	O	orange_b	1.000	1379	1
1286	O	orange_b	1.000	1387	1
1287	O	orange_b	1.000	1379	1
1288	O	orange_b	1.000	8	0
1289	O	orange_b	1.000	1387	1
1290	O	orange_b	1.000	1351	1
1291	O	orange_b	1.000	36	0
1292	O	orange_b	1.000	1387	1
1293	O	orange_b	1.000	1383	1
1294	O	orange_b	1.000	221	0
1295	O	orange_b	1.000	4	0
1296	O	orange_b	1.000	1166	1
1297	O	orange_b	1.000	1387	1
1298	O	orange_b	1.000	188	0
1299	O	orange_b	1.000	1387	1
1300	O	orange_b	1.000	786	1
1301	O	orange_b	1.000	601	1
1302	O	orange_b	1.000	1387	1
1303	O	orange_b	1.000	116	1
1304	O	orange_b	1.000	1271	1
1305	O	orange_b	1.000	1387	1
1306	O	orange_b	1.000	1386	1
1307	O	orange_b	1.000	1387	1
1308	O	orange_b	1.000	1386	1
1309	O	orange_b	1.000	1	0
1310	O	orange_b	1.000	1387	1
1311	O	orange_b	1.000	1381	1
1312	O	orange_b	1.000	6	0
1313	O	orange_b	1.000	1387	1
1314	O	orange_b	1.000	320	0
1315	O	orange_b	1.000	1066	1
1316	O	orange_b	1.000	1	0
1317	O	orange_b	1.000	1387	1
1318	O	orange_b	1.000	1384	1
1319	O	orange_b	1.000	3	0
1320	O	orange_b	1.000	1387	1
1321	O	orange_b	1.000	1386	1
1322	O	orange_b	1.000	1	0
1323	O	orange_b	1.000	1387	1
1324	O	orange_b	1.000	1097	1
1325	O	orange_b	1.000	290	0
1326	O	orange_b	1.000	1387	1
1327	O	orange_b	1.000	102	1
1328	O	orange_b	1.000	1285	1
1329	O	orange_b	1.000	1387	1
1330	O	orange_b	1.000	1274	1
1331	O	orange_b	1.000	113	0
1332	O	orange_b	1.000	1384	1
1333	O	orange_b	1.000	3	0
1334	O	orange_b	1.000	1387	1
1335	O	orange_b	1.000	1187	1
1336	O	orange_b	1.000	200	0
1337	O	orange_b	1.000	1387	1
1338	O	orange_b	1.000	1386	1
1339	O	orange_b	1.000	2	0
1340	O	orange_b	1.000	1	0
1341	O	orange_b	1.000	1385	1
1342	O	orange_b	1.000	1387	1
1343	O	orange_b	1.000	1386	1
1344	O	orange_b	1.000	1	0
1345	O	orange_b	1.000	1387	1
1346	O	orange_b	1.000	117	0
1347	O	orange_b	1.000	1270	1
1348	O	orange_b	1.000	1387	1
1349	O	orange_b	1.000	1381	1
1350	O	orange_b	1.000	6	0
1351	O	orange_b	1.000	1387	1
1352	O	orange_b	1.000	655	0
1353	O	orange_b	1.000	732	1
1354	O	orange_b	1.000	1387	1
1355	O	orange_b	1.000	33	0
1356	O	orange_b	1.000	1354	1
1357	O	orange_b	1.000	1387	1
1358	O	orange_b	1.000	1385	1
1359	O	orange_b	1.000	2	0
1360	O	orange_b	1.000	1387	1
1361	O	orange_b	1.000	1386	1
1362	O	orange_b	1.000	1	0
1363	O	orange_b	1.000	1387	1
1364	O	orange_b	1.000	1382	1
1365	O	orange_b	1.000	5	0
1366	O	orange_b	1.000	1387	1
1367	O	orange_b	1.000	1385	1
1368	O	orange_b	1.000	2	0
1369	O	orange_b	1.000	1387	1
1370	O	orange_b	1.000	1373	1
1371	O	orange_b	1.000	14	0
1372	O	orange_b	1.000	1387	1
1373	O	orange_b	1.000	1384	1
1374	O	orange_b	1.000	3	0
1375	O	orange_b	1.000	1387	1
1376	O	orange_b	1.000	116	0
1377	O	orange_b	1.000	1271	1
1378	O	orange_b	1.000	1387	1
1379	O	orange_b	1.000	1382	1
1380	O	orange_b	1.000	5	0
1381	O	orange_b	1.000	1387	1
1382	O	orange_b	1.000	1386	1
1383	O	orange_b	1.000	1	0
1384	O	orange_b	1.000	1387	1
1385	O	orange_b	1.000	152	0
1386	O	orange_b	1.000	1235	1
1387	O	orange_b	1.000	1387	1
1388	O	orange_b	1.000	1386	1
1389	O	orange_b	1.000	1	0
1390	O	orange_b	1.000	1387	1
1391	O	orange_b	1.000	1386	1
1392	O	orange_b	1.000	1	0
1393	O	orange_b	1.000	1387	1
1394	O	orange_b	1.000	1335	1
1395	O	orange_b	1.000	51	0
1396	O	orange_b	1.000	1	0
1397	O	orange_b	1.000	1387	1
1398	O	orange_b	1.000	1386	1
1399	O	orange_b	1.000	1	0
1400	O	orange_b	1.000	1387	1
1401	O	orange_b	1.000	56	0
1402	O	orange_b	1.000	1331	1
1403	O	orange_b	1.000	1387	1
1404	O	orange_b	1.000	1386	1
1405	O	orange_b	1.000	1	0
1406	O	orange_b	1.000	1387	1
1407	O	orange_b	1.000	1386	1
1408	O	orange_b	1.000	1	0
1409	O	orange_b	1.000	1387	1
1410	O	orange_b	1.000	1385	1
1411	O	orange_b	1.000	2	0
1412	O	orange_b	1.000	1387	1
1413	O	orange_b	1.000	1385	1
1414	O	orange_b	1.000	1387	1
1415	O	orange_b	1.000	1386	1
1416	O	orange_b	1.000	1	0
1417	O	orange_b	1.000	1387	1
1418	O	orange_b	1.000	1382	1
1419	O	orange_b	1.000	5	0
1420	O	orange_b	1.000	1387	1
1421	O	orange_b	1.000	1364	1
1422	O	orange_b	1.000	23	0
1423	O	orange_b	1.000	1387	1
1424	O	orange_b	1.000	1386	1
1425	O	orange_b	1.000	1	0
1426	O	orange_b	1.000	1387	1
1427	O	orange_b	1.000	1366	1
1428	O	orange_b	1.000	21	0
1429	O	orange_b	1.000	1387	1
1430	O	orange_b	1.000	1384	1
1431	O	orange_b	1.000	3	0
1432	O	orange_b	1.000	1387	1
1433	O	orange_b	1.000	60	0
1434	O	orange_b	1.000	1327	1
1435	O	orange_b	1.000	1387	1
1436	O	orange_b	1.000	1381	1
1437	O	orange_b	1.000	6	0
1438	O	orange_b	1.000	1385	1
1439	O	orange_b	1.000	2	0
1440	O	orange_b	1.000	1387	1
1441	O	orange_b	1.000	65	0
1442	O	orange_b	1.000	1322	1
1443	O	orange_b	1.000	1387	1
1444	O	orange_b	1.000	1383	1
1445	O	orange_b	1.000	242	1
1446	O	orange_b	1.000	223	1
1447	O	orange_b	1.000	4	0
1448	O	orange_b	1.000	1145	0
1449	O	orange_b	1.000	1164	0
1450	O	orange_b	1.000	1370	1
1451	O	orange_b	1.000	17	0
1452	O	orange_b	1.000	1387	1
1453	O	orange_b	1.000	1357	1
1454	O	orange_b	1.000	30	0
1455	O	orange_b	1.000	1387	1
1456	O	orange_b	1.000	1385	1
1457	O	orange_b	1.000	2	0
1458	O	orange_b	1.000	1387	1
1459	O	orange_b	1.000	656	1
1460	O	orange_b	1.000	731	1
1461	O	orange_b	1.000	1387	1
1462	O	orange_b	1.000	1386	1
1463	O	orange_b	1.000	1	0
1464	O	orange_b	1.000	1386	1
1465	O	orange_b	1.000	1	0
1466	O	orange_b	1.000	1387	1
1467	O	orange_b	1.000	1386	1
1468	O	orange_b	1.000	1	0
1469	O	orange_b	1.000	1387	1
1470	O	orange_b	1.000	1386	1
1471	O	orange_b	1.000	213	0
1472	O	orange_b	1.000	1	0
1473	O	orange_b	1.000	1174	1
1474	O	orange_b	1.000	349	0
1475	O	orange_b	1.000	91	0
1476	O	orange_b	1.000	258	0
1477	O	orange_b	1.000	349	0
1478	O	orange_b	1.000	336	0
1479	O	orange_b	1.000	13	0
1480	O	orange_b	1.000	349	0
1481	O	orange_b	1.000	345	0
1482	O	orange_b	1.000	4	0
1483	O	orange_b	1.000	349	0
1484	O	orange_b	1.000	348	0
1485	O	orange_b	1.000	1	0
1486	O	orange_b	1.000	349	0
1487	O	orange_b	1.000	339	0
1488	O	orange_b	1.000	10	0
1489	O	orange_b	1.000	3	0
1490	O	orange_b	1.000	350	0
1491	O	orange_b	1.000	348	0
1492	O	orange_b	1.000	2	0
1493	O	orange_b	1.000	350	0
1494	O	orange_b	1.000	1	0
1495	O	orange_b	1.000	349	0
1496	O	orange_b	1.000	350	0
1497	O	orange_b	1.000	325	0
1498	O	orange_b	1.000	324	0
1499	O	orange_b	1.000	1	0
1500	O	orange_b	1.000	325	0
1501	O	orange_b	1.000	304	0
1502	O	orange_b	1.000	21	0
1503	O	orange_b	1.000	325	0
1504	O	orange_b	1.000	324	0
1505	O	orange_b	1.000	1	0
1506	O	orange_b	1.000	325	0
1507	O	orange_b	1.000	324	0
1508	O	orange_b	1.000	193	0
1509	O	orange_b	1.000	191	0
1510	O	orange_b	1.000	2	0
1511	O	orange_b	1.000	193	0
1512	O	orange_b	1.000	192	0
1513	O	orange_b	1.000	1	0
1514	O	orange_b	1.000	193	0
1515	O	orange_b	1.000	185	0
1516	O	orange_b	1.000	8	0
1517	O	orange_b	1.000	136	0
1518	O	orange_b	1.000	134	0
1519	O	orange_b	1.000	2	0
1520	O	orange_b	1.000	136	0
1521	O	orange_b	1.000	134	0
1522	O	orange_b	1.000	2	0
1523	O	orange_b	1.000	136	0
1524	O	orange_b	1.000	135	0
1525	O	orange_b	1.000	1	0
1526	O	orange_b	1.000	136	0
1527	O	orange_b	1.000	135	0
1528	O	orange_b	1.000	1	0
1529	O	orange_b	1.000	136	0
1530	O	orange_b	1.000	13	0
1531	O	orange_b	1.000	1387	1
1532	O	orange_b	1.000	1011	1
1533	O	orange_b	1.000	386	0
1534	O	orange_b	1.000	1387	1
1535	O	orange_b	1.000	1376	1
1536	O	orange_b	1.000	11	0
1537	O	orange_b	1.000	1380	1
1538	O	orange_b	1.000	7	0
1539	O	orange_b	1.000	1387	1
1540	O	orange_b	1.000	565	0
1541	O	orange_b	1.000	822	1
1542	O	orange_b	1.000	1387	1
1543	O	orange_b	1.000	1381	1
1544	O	orange_b	1.000	6	0
1545	O	orange_b	1.000	1387	1
1546	O	orange_b	1.000	1386	1
1547	O	orange_b	1.000	1	0
1548	O	orange_b	1.000	1387	1
1549	O	orange_b	1.000	1380	1
1550	O	orange_b	1.000	1335	1
1551	O	orange_b	1.000	45	0
1552	O	orange_b	1.000	1380	1
1553	O	orange_b	1.000	1387	1
1554	O	orange_b	1.000	1383	1
1555	O	orange_b	1.000	215	0
1556	O	orange_b	1.000	4	0
1557	O	orange_b	1.000	1172	1
1558	O	orange_b	1.000	1387	1
1559	O	orange_b	1.000	1386	1
1560	O	orange_b	1.000	1	0
1561	O	orange_b	1.000	1387	1
1562	O	orange_b	1.000	1340	1
1563	O	orange_b	1.000	47	0
1564	O	orange_b	1.000	1387	1
1565	O	orange_b	1.000	224	0
1566	O	orange_b	1.000	1163	1
1567	O	orange_b	1.000	1387	1
1568	O	orange_b	1.000	109	0
1569	O	orange_b	1.000	1278	1
1570	O	orange_b	1.000	1386	1
1571	O	orange_b	1.000	1	0
1572	O	orange_b	1.000	1387	1
1573	O	orange_b	1.000	352	0
1574	O	orange_b	1.000	1035	1
1575	O	orange_b	1.000	1387	1
1576	O	orange_b	1.000	1386	1
1577	O	orange_b	1.000	1	0
1578	O	orange_b	1.000	1387	1
1579	O	orange_b	1.000	1364	1
1580	O	orange_b	1.000	23	0
1581	O	orange_b	1.000	1387	1
1582	O	orange_b	1.000	718	1
1583	O	orange_b	1.000	669	1
1584	O	orange_b	1.000	1387	1
1585	O	orange_b	1.000	667	1
1586	O	orange_b	1.000	720	1
1587	O	orange_b	1.000	1387	1
1588	O	orange_b	1.000	1386	1
1589	O	orange_b	1.000	1	0
1590	O	orange_b	1.000	1387	1
1591	O	orange_b	1.000	908	1
1592	O	orange_b	1.000	479	0
1593	O	orange_b	1.000	1387	1
1594	O	orange_b	1.000	621	1
1595	O	orange_b	1.000	766	1
1596	O	orange_b	1.000	1387	1
1597	O	orange_b	1.000	1382	1
1598	O	orange_b	1.000	715	1
1599	O	orange_b	1.000	5	0
1600	O	orange_b	1.000	672	1
1601	O	orange_b	1.000	1387	1
1602	O	orange_b	1.000	831	1
1603	O	orange_b	1.000	556	1
1604	O	orange_b	1.000	1387	1
1605	O	orange_b	1.000	556	1
1606	O	orange_b	1.000	831	1
1607	O	orange_b	1.000	36	0
1608	O	orange_b	1.000	1387	1
1609	O	orange_b	1.000	1351	1
1610	O	orange_b	1.000	36	0
1611	O	orange_b	1.000	1387	1
1612	O	orange_b	1.000	1338	1
1613	O	orange_b	1.000	49	0
1614	O	orange_b	1.000	1387	1
1615	O	orange_b	1.000	1386	1
1616	O	orange_b	1.000	209	0
1617	O	orange_b	1.000	1	0
1618	O	orange_b	1.000	1178	1
1619	O	orange_b	1.000	1387	1
1620	O	orange_b	1.000	1345	1
1621	O	orange_b	1.000	1387	1
1622	O	orange_b	1.000	697	1
1623	O	orange_b	1.000	690	1
1624	O	orange_b	1.000	1387	1
1625	O	orange_b	1.000	688	1
1626	O	orange_b	1.000	1387	1
1627	O	orange_b	1.000	690	1
1628	O	orange_b	1.000	1387	1
1629	O	orange_b	1.000	67	1
1630	O	orange_b	1.000	1320	1
1631	O	orange_b	1.000	1387	1
1632	O	orange_b	1.000	1386	1
1633	O	orange_b	1.000	1	0
1634	O	orange_b	1.000	1387	1
1635	O	orange_b	1.000	1385	1
1636	O	orange_b	1.000	2	0
1637	O	orange_b	1.000	1387	1
1638	O	orange_b	1.000	1385	1
1639	O	orange_b	1.000	2	0
1640	O	orange_b	1.000	1387	1
1641	O	orange_b	1.000	553	1
1642	O	orange_b	1.000	834	1
1643	O	orange_b	1.000	1353	1
1644	O	orange_b	1.000	34	0
1645	O	orange_b	1.000	1387	1
1646	O	orange_b	1.000	1377	1
1647	O	orange_b	1.000	10	0
1648	O	orange_b	1.000	1387	1
1649	O	orange_b	1.000	895	1
1650	O	orange_b	1.000	492	1
1651	O	orange_b	1.000	1372	1
1652	O	orange_b	1.000	15	0
1653	O	orange_b	1.000	1387	1
1654	O	orange_b	1.000	672	1
1655	O	orange_b	1.000	715	1
1656	O	orange_b	1.000	1386	1
1657	O	orange_b	1.000	1	0
1658	O	orange_b	1.000	1387	1
1659	O	orange_b	1.000	1386	1
1660	O	orange_b	1.000	272	0
1661	O	orange_b	1.000	1	0
1662	O	orange_b	1.000	1115	1
1663	O	orange_b	1.000	1387	1
1664	O	orange_b	1.000	691	1
1665	O	orange_b	1.000	696	1
1666	O	orange_b	1.000	1387	1
1667	O	orange_b	1.000	1386	1
1668	O	orange_b	1.000	31	0
1669	O	orange_b	1.000	1	0
1670	O	orange_b	1.000	1356	1
1671	O	orange_b	1.000	1387	1
1672	O	orange_b	1.000	662	1
1673	O	orange_b	1.000	713	1
1674	O	orange_b	1.000	12	0
1675	O	orange_b	1.000	1387	1
1676	O	orange_b	1.000	662	1
1677	O	orange_b	1.000	725	1
1678	O	orange_b	1.000	1387	1
1679	O	orange_b	1.000	1382	1
1680	O	orange_b	1.000	5	0
1681	O	orange_b	1.000	1387	1
1682	O	orange_b	1.000	686	1
1683	O	orange_b	1.000	701	1
1684	O	orange_b	1.000	1387	1
1685	O	orange_b	1.000	684	1
1686	O	orange_b	1.000	703	1
1687	O	orange_b	1.000	1387	1
1688	O	orange_b	1.000	1385	1
1689	O	orange_b	1.000	2	0
1690	O	orange_b	1.000	1387	1
1691	O	orange_b	1.000	1386	1
1692	O	orange_b	1.000	1	0
1693	O	orange_b	1.000	1387	1
1694	O	orange_b	1.000	1375	1
1695	O	orange_b	1.000	12	0
1696	O	orange_b	1.000	1387	1
1697	O	orange_b	1.000	179	0
1698	O	orange_b	1.000	1208	1
1699	O	orange_b	1.000	1387	1
1700	O	orange_b	1.000	822	1
1701	O	orange_b	1.000	565	1
1702	O	orange_b	1.000	1387	1
1703	O	orange_b	1.000	822	1
1704	O	orange_b	1.000	565	1
1705	O	orange_b	1.000	1387	1
1706	O	orange_b	1.000	1373	1
1707	O	orange_b	1.000	14	0
1708	O	orange_b	1.000	1385	1
1709	O	orange_b	1.000	2	0
1710	O	orange_b	1.000	1387	1
1711	O	orange_b	1.000	1382	1
1712	O	orange_b	1.000	5	0
1713	O	orange_b	1.000	1387	1
1714	O	orange_b	1.000	682	1
1715	O	orange_b	1.000	705	1
1716	O	orange_b	1.000	1387	1
1717	O	orange_b	1.000	1365	1
1718	O	orange_b	1.000	597	0
1719	O	orange_b	1.000	22	0
1720	O	orange_b	1.000	790	1
1721	O	orange_b	1.000	1387	1
1722	O	orange_b	1.000	1270	1
1723	O	orange_b	1.000	117	0
1724	O	orange_b	1.000	1387	1
1725	O	orange_b	1.000	1386	1
1726	O	orange_b	1.000	1	0
1727	O	orange_b	1.000	1387	1
